"","Name","Age","OVA","POT","Team...Contract","Value","Wage","Total","Player","Year_of_Release","Category_Ranking","Release_Nb","Bid_Asked_Price","Price_USD"
"890","Gueye",24,71,75,"FC Metz
2020 ~ 2024","€2.7M","€5K",1754,"Arfang Gueye","2020-21","Rare","51/100",0.17,276.25
"891","Gueye",24,71,75,"FC Metz
2020 ~ 2024","€2.7M","€5K",1754,"Idrissa Gueye","2021-22","Limited","426/1000",0.38,617.5
"892","Moreno",20,58,70,"Unión La Calera
2020 ~ 2023","€475K","€550",1439,"Gerardo Moreno","2021-22","Limited","174/1000",0.004,6.5
"893","Moreno",20,58,70,"Unión La Calera
2020 ~ 2023","€475K","€550",1439,"Gerardo Moreno","2021-22","Limited","174/1000",0.0037,6.0125
"894","Johnston",20,58,68,"Fleetwood Town
2020 ~ 2025","€425K","€1K",1610,"Michael Johnston","2021-22","Limited","138/1000",0.19,308.75
"895","Smith",20,60,70,"Grimsby Town
Jun 30, 2023 On Loan","€500K","€2K",1395,"Brad Smith","2022-23","Limited","207/1000",0.003,4.875
"896","Smith",20,60,70,"Grimsby Town
Jun 30, 2023 On Loan","€500K","€2K",1395,"Brad Smith","2022-23","Limited","129/1000",0.004,6.5
"897","Smith",20,60,70,"Grimsby Town
Jun 30, 2023 On Loan","€500K","€2K",1395,"Graham Smith","2021-22","Rare","16/100",0.039,63.375
"898","Smith",20,60,70,"Grimsby Town
Jun 30, 2023 On Loan","€500K","€2K",1395,"Graham Smith","2021-22","Rare","12/100",0.1,162.5
"899","Smith",20,60,70,"Grimsby Town
Jun 30, 2023 On Loan","€500K","€2K",1395,"Brad Smith","2022-23","Limited","207/1000",0.0033,5.3625
"900","Smith",20,60,70,"Grimsby Town
Jun 30, 2023 On Loan","€500K","€2K",1395,"Brad Smith","2022-23","Limited","129/1000",0.0037,6.0125
"901","Hernández",21,60,67,"Caracas Fútbol Club
2020 ~ 2022","€425K","€500",915,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"902","Hernández",21,60,67,"Caracas Fútbol Club
2020 ~ 2022","€425K","€500",915,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"903","Hernández",21,60,67,"Caracas Fútbol Club
2020 ~ 2022","€425K","€500",915,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"904","Moreno",22,60,68,"Caracas Fútbol Club
2020 ~ 2022","€550K","€500",1429,"Gerardo Moreno","2021-22","Limited","174/1000",0.004,6.5
"905","Moreno",22,60,68,"Caracas Fútbol Club
2020 ~ 2022","€550K","€500",1429,"Gerardo Moreno","2021-22","Limited","174/1000",0.0037,6.0125
"906","Castillo",24,63,67,"Caracas Fútbol Club
2020 ~ 2022","€625K","€500",1655,"Edgar Castillo","2020-21","Rare","14/100",0.029,47.125
"907","Johnston",23,71,75,"Club de Foot Montréal
2022 ~ 2023","€2.7M","€5K",1907,"Michael Johnston","2021-22","Limited","138/1000",0.19,308.75
"908","Skahan",24,55,61,"San Jose Earthquakes
2020 ~ 2022","€200K","€1K",1496,"John Skahan","2021-22","Rare","31/100",0.12,195
"909","Sánchez",22,61,70,"FC Emmen
2022 ~ 2024","€750K","€2K",1452,"Luciano Sánchez","2022-23","Limited","13/1000",0.05,81.25
"910","Sánchez",22,61,70,"FC Emmen
2022 ~ 2024","€750K","€2K",1452,"Luciano Sánchez","2022-23","Limited","13/1000",0.05,81.25
"911","Smith",21,59,65,"Melbourne Victory
2022 ~ 2023","€350K","€1K",1470,"Brad Smith","2022-23","Limited","207/1000",0.003,4.875
"912","Smith",21,59,65,"Melbourne Victory
2022 ~ 2023","€350K","€1K",1470,"Brad Smith","2022-23","Limited","129/1000",0.004,6.5
"913","Smith",21,59,65,"Melbourne Victory
2022 ~ 2023","€350K","€1K",1470,"Graham Smith","2021-22","Rare","16/100",0.039,63.375
"914","Smith",21,59,65,"Melbourne Victory
2022 ~ 2023","€350K","€1K",1470,"Graham Smith","2021-22","Rare","12/100",0.1,162.5
"915","Smith",21,59,65,"Melbourne Victory
2022 ~ 2023","€350K","€1K",1470,"Brad Smith","2022-23","Limited","207/1000",0.0033,5.3625
"916","Smith",21,59,65,"Melbourne Victory
2022 ~ 2023","€350K","€1K",1470,"Brad Smith","2022-23","Limited","129/1000",0.0037,6.0125
"917","Sánchez",24,61,67,"Club Deportivo Oriente Petrolero
2022 ~ 2022","€525K","€500",1682,"Luciano Sánchez","2022-23","Limited","13/1000",0.05,81.25
"918","Sánchez",24,61,67,"Club Deportivo Oriente Petrolero
2022 ~ 2022","€525K","€500",1682,"Luciano Sánchez","2022-23","Limited","13/1000",0.05,81.25
"919","Zamora",20,63,71,"C.D. Universidad Católica del Ecuador
2019 ~ 2022","€1M","€500",1668,"Carlos Zamora","2021-22","Limited","203/1000",0.003,4.875
"920","Zamora",20,63,71,"C.D. Universidad Católica del Ecuador
2019 ~ 2022","€1M","€500",1668,"Carlos Zamora","2021-22","Limited","203/1000",0.0033,5.3625
"921","Díaz",20,62,69,"Hermanos Colmenarez
2022 ~ 2022","€800K","€500",1472,"Marcelo Díaz","2020-21","Rare","35/100",0.35,568.75
"922","Díaz",20,62,69,"Hermanos Colmenarez
2022 ~ 2022","€800K","€500",1472,"Marcelo Díaz","2020-21","Rare","33/100",0.35,568.75
"923","Rivas",20,64,72,"Deportivo La Guaira FC
2021 ~ 2023","€1.3M","€500",1564,"Ulises Rivas","2020-21","Rare","2/100",0.19,308.75
"924","Rivas",20,64,72,"Deportivo La Guaira FC
2021 ~ 2023","€1.3M","€500",1564,"Ulises Rivas","2020-21","Rare","41/100",0.19,308.75
"925","Rivas",20,64,72,"Deportivo La Guaira FC
2021 ~ 2023","€1.3M","€500",1564,"Ulises Rivas","2020-21","Rare","28/100",0.23,373.75
"926","Rivas",21,60,68,"Club Deportivo Oriente Petrolero
2018 ~ 2022","€475K","€500",931,"Ulises Rivas","2020-21","Rare","2/100",0.19,308.75
"927","Rivas",21,60,68,"Club Deportivo Oriente Petrolero
2018 ~ 2022","€475K","€500",931,"Ulises Rivas","2020-21","Rare","41/100",0.19,308.75
"928","Rivas",21,60,68,"Club Deportivo Oriente Petrolero
2018 ~ 2022","€475K","€500",931,"Ulises Rivas","2020-21","Rare","28/100",0.23,373.75
"929","Cruz",22,66,74,"Club Atlético Banfield
2019 ~ 2023","€1.9M","€5K",1554,"Christian Cruz","2022-23","Limited","187/1000",0.003,4.875
"930","Cruz",22,66,74,"Club Atlético Banfield
2019 ~ 2023","€1.9M","€5K",1554,"Christian Cruz","2022-23","Limited","187/1000",0.0033,5.3625
"931","González",20,66,75,"Universidad Católica
2022 ~ 2025","€1.8M","€2K",1415,"Giancarlo González","2021-22","Rare","15/100",0.055,89.375
"932","Vera",23,64,70,"Club Atlético Lanús
2020 ~ 2023","€875K","€3K",1648,"Matías Vera","2021-22","Rare","32/100",0.435,706.875
"933","Vera",26,64,67,"Club Nacional
2022 ~ 2022","€750K","€500",1683,"Matías Vera","2021-22","Rare","32/100",0.435,706.875
"934","Ibarra",21,63,73,"Atlanta United
2021 ~ 2026","€1M","€1K",1649,"Miguel Ibarra","2020-21","Rare","11/100",0.09,146.25
"935","Quintero",23,66,70,"CS Emelec
2019 ~ 2023","€1.1M","€500",1430,"Darwin Quintero","2021-22","Rare","15/100",1.4,2275
"936","Rivera",19,62,77,"New England Revolution
2019 ~ 2022","€950K","€900",1431,"Damian Rivera","2021-22","Rare","7/100",0.245,398.125
"937","Cruz",29,67,67,"LDU Quito
2019 ~ 2023","€900K","€500",1873,"Christian Cruz","2022-23","Limited","187/1000",0.003,4.875
"938","Cruz",29,67,67,"LDU Quito
2019 ~ 2023","€900K","€500",1873,"Christian Cruz","2022-23","Limited","187/1000",0.0033,5.3625
"939","Castillo",21,64,69,"Metropolitanos de Caracas FC
2019 ~ 2023","€900K","€500",1706,"Edgar Castillo","2020-21","Rare","14/100",0.029,47.125
"940","Castillo",31,67,67,"Club The Strongest
2020 ~ 2022","€700K","€500",1522,"Edgar Castillo","2020-21","Rare","14/100",0.029,47.125
"941","Rivas",20,61,71,"Club Cerro Porteño
2019 ~ 2023","€675K","€500",1368,"Ulises Rivas","2020-21","Rare","2/100",0.19,308.75
"942","Rivas",20,61,71,"Club Cerro Porteño
2019 ~ 2023","€675K","€500",1368,"Ulises Rivas","2020-21","Rare","41/100",0.19,308.75
"943","Rivas",20,61,71,"Club Cerro Porteño
2019 ~ 2023","€675K","€500",1368,"Ulises Rivas","2020-21","Rare","28/100",0.23,373.75
"944","Rivas",20,65,73,"Deportivo La Guaira FC
2022 ~ 2023","€1.6M","€500",1541,"Ulises Rivas","2020-21","Rare","2/100",0.19,308.75
"945","Rivas",20,65,73,"Deportivo La Guaira FC
2022 ~ 2023","€1.6M","€500",1541,"Ulises Rivas","2020-21","Rare","41/100",0.19,308.75
"946","Rivas",20,65,73,"Deportivo La Guaira FC
2022 ~ 2023","€1.6M","€500",1541,"Ulises Rivas","2020-21","Rare","28/100",0.23,373.75
"947","Alves",20,62,72,"FC St. Gallen 1879
2022 ~ 2024","€875K","€2K",1598,"Dani Alves","2021-22","Limited","65/1000",0.09,146.25
"948","Alves",20,62,72,"FC St. Gallen 1879
2022 ~ 2024","€875K","€2K",1598,"Dani Alves","2021-22","Limited","65/1000",0.09,146.25
"949","Sánchez",25,68,71,"Club Deportivo Oriente Petrolero
2020 ~ 2022","€1.6M","€500",1876,"Luciano Sánchez","2022-23","Limited","13/1000",0.05,81.25
"950","Sánchez",25,68,71,"Club Deportivo Oriente Petrolero
2020 ~ 2022","€1.6M","€500",1876,"Luciano Sánchez","2022-23","Limited","13/1000",0.05,81.25
"951","López",20,63,79,"Club Atlético Banfield
Dec 31, 2022 On Loan","€1.3M","€2K",1548,"Andrés López","2022-23","Limited","127/1000",0.01,16.25
"952","López",20,63,79,"Club Atlético Banfield
Dec 31, 2022 On Loan","€1.3M","€2K",1548,"Andrés López","2022-23","Limited","127/1000",0.01,16.25
"953","Schuster",21,64,74,"SK Rapid Wien
2019 ~ 2023","€1.2M","€5K",1670,"Bernd Schuster","1980-81","Limited","67/1000",0.05,81.25
"954","Schuster",21,64,74,"SK Rapid Wien
2019 ~ 2023","€1.2M","€5K",1670,"Bernd Schuster","1980-81","Limited","67/1000",0.05,81.25
"955","López",29,67,67,"LDU Quito
2022 ~ 2022","€900K","€500",1724,"Andrés López","2022-23","Limited","127/1000",0.01,16.25
"956","López",29,67,67,"LDU Quito
2022 ~ 2022","€900K","€500",1724,"Andrés López","2022-23","Limited","127/1000",0.01,16.25
"957","Morel",24,70,79,"Estudiantes de La Plata
2016 ~ 2023","€3.3M","€6K",1775,"Jérémy Morel","2021-22","Limited","295/1000",0.003,4.875
"958","González",32,64,64,"General Caballero (JLM)
2021 ~ 2022","€475K","€500",1650,"Giancarlo González","2021-22","Rare","15/100",0.055,89.375
"959","Smith",20,59,70,"Stevenage
2019 ~ 2023","€500K","€1K",1566,"Brad Smith","2022-23","Limited","207/1000",0.003,4.875
"960","Smith",20,59,70,"Stevenage
2019 ~ 2023","€500K","€1K",1566,"Brad Smith","2022-23","Limited","129/1000",0.004,6.5
"961","Smith",20,59,70,"Stevenage
2019 ~ 2023","€500K","€1K",1566,"Graham Smith","2021-22","Rare","16/100",0.039,63.375
"962","Smith",20,59,70,"Stevenage
2019 ~ 2023","€500K","€1K",1566,"Graham Smith","2021-22","Rare","12/100",0.1,162.5
"963","Smith",20,59,70,"Stevenage
2019 ~ 2023","€500K","€1K",1566,"Brad Smith","2022-23","Limited","207/1000",0.0033,5.3625
"964","Smith",20,59,70,"Stevenage
2019 ~ 2023","€500K","€1K",1566,"Brad Smith","2022-23","Limited","129/1000",0.0037,6.0125
"965","Beck",25,65,69,"1. FC Heidenheim 1846
2022 ~ 2025","€1M","€6K",1762,"Andreas Beck","2019-20","Rare","26/100",0.09,146.25
"966","Hernández",23,71,78,"Club Deportes Tolima
2019 ~ 2022","€3.6M","€2K",1808,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"967","Hernández",23,71,78,"Club Deportes Tolima
2019 ~ 2022","€3.6M","€2K",1808,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"968","Hernández",23,71,78,"Club Deportes Tolima
2019 ~ 2022","€3.6M","€2K",1808,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"969","Díaz",37,64,64,"Estudiantes de Mérida
2021 ~ 2022","€100K","€500",1406,"Marcelo Díaz","2020-21","Rare","35/100",0.35,568.75
"970","Díaz",37,64,64,"Estudiantes de Mérida
2021 ~ 2022","€100K","€500",1406,"Marcelo Díaz","2020-21","Rare","33/100",0.35,568.75
"971","Camara",24,62,67,"FC Botoşani
2020 ~ 2023","€600K","€2K",1637,"Samba Camara","2021-22","Limited","342/1000",0.005,8.125
"972","Camara",24,62,67,"FC Botoşani
2020 ~ 2023","€600K","€2K",1637,"Samba Camara","2021-22","Limited","342/1000",0.005,8.125
"973","Hayashi",25,67,70,"Sint-Truidense VV
2021 ~ 2026","€1.4M","€6K",1692,"Naoki Hayashi","2021-22","Rare","22/100",0.12,195
"974","González",22,69,76,"Club Atlético Independiente
2016 ~ 2023","€2.8M","€6K",1860,"Giancarlo González","2021-22","Rare","15/100",0.055,89.375
"975","Hernández",29,63,63,"Deportivo Táchira FC
2021 ~ 2022","€425K","€500",1667,"Areli Hernández","2021-22","Limited","218/1000",0.004,6.5
"976","Hernández",29,63,63,"Deportivo Táchira FC
2021 ~ 2022","€425K","€500",1667,"Ronald Hernández","2021-22","Rare","17/100",0.095,154.375
"977","Hernández",29,63,63,"Deportivo Táchira FC
2021 ~ 2022","€425K","€500",1667,"Areli Hernández","2021-22","Limited","218/1000",0.0037,6.0125
"978","Elia",24,72,77,"BSC Young Boys
2020 ~ 2024","€3.6M","€16K",1816,"Eljero Elia","2020-21","Super","Rare",0.08,130
"979","Elia",24,72,77,"BSC Young Boys
2020 ~ 2024","€3.6M","€16K",1816,"Eljero Elia","2020-21","Super Rare","49/100",0.08,130
"980","Camara",23,60,69,"AJ Auxerre
2019 ~ 2024","€550K","€3K",1593,"Samba Camara","2021-22","Limited","342/1000",0.005,8.125
"981","Camara",23,60,69,"AJ Auxerre
2019 ~ 2024","€550K","€3K",1593,"Samba Camara","2021-22","Limited","342/1000",0.005,8.125
"982","Rausch",22,55,64,"FC Ingolstadt 04
2022 ~ 2023","€275K","€1K",1387,"Konstantin Rausch","2020-21","Rare","8/100",0.044,71.5
"983","González",23,60,70,"Club Olimpia
2016 ~ 2023","€475K","€500",961,"Giancarlo González","2021-22","Rare","15/100",0.055,89.375
"984","Díaz",24,64,69,"Independiente Medellín
2019 ~ 2022","€800K","€700",1635,"Marcelo Díaz","2020-21","Rare","35/100",0.35,568.75
"985","Díaz",24,64,69,"Independiente Medellín
2019 ~ 2022","€800K","€700",1635,"Marcelo Díaz","2020-21","Rare","33/100",0.35,568.75
"986","Quintero",24,60,68,"América de Cali
2019 ~ 2022","€475K","€500",928,"Darwin Quintero","2021-22","Rare","15/100",1.4,2275
"987","López",23,56,63,"CD Everton de Viña del Mar
2019 ~ 2022","€275K","€650",1359,"Andrés López","2022-23","Limited","127/1000",0.01,16.25
"988","López",23,56,63,"CD Everton de Viña del Mar
2019 ~ 2022","€275K","€650",1359,"Andrés López","2022-23","Limited","127/1000",0.01,16.25
"989","Ballo",20,65,75,"RZ Pellets Wolfsberger AC
2022 ~ 2024","€1.6M","€3K",1613,"Fodé Ballo","2021-22","Limited","346/1000",0.19,308.75
"990","Smith",20,54,66,"Wolverhampton Wanderers
2018 ~ 2024","€230K","€5K",861,"Brad Smith","2022-23","Limited","207/1000",0.003,4.875
"991","Smith",20,54,66,"Wolverhampton Wanderers
2018 ~ 2024","€230K","€5K",861,"Brad Smith","2022-23","Limited","129/1000",0.004,6.5
"992","Smith",20,54,66,"Wolverhampton Wanderers
2018 ~ 2024","€230K","€5K",861,"Graham Smith","2021-22","Rare","16/100",0.039,63.375
"993","Smith",20,54,66,"Wolverhampton Wanderers
2018 ~ 2024","€230K","€5K",861,"Graham Smith","2021-22","Rare","12/100",0.1,162.5
"994","Smith",20,54,66,"Wolverhampton Wanderers
2018 ~ 2024","€230K","€5K",861,"Brad Smith","2022-23","Limited","207/1000",0.0033,5.3625
"995","Smith",20,54,66,"Wolverhampton Wanderers
2018 ~ 2024","€230K","€5K",861,"Brad Smith","2022-23","Limited","129/1000",0.0037,6.0125
"996","Isa",21,60,71,"Atlético Tucumán
2019 ~ 2022","€550K","€2K",1463,"Kohei Isa","2021-22","Rare","46/100",0.07,113.75
"997","González",27,72,72,"RCD Mallorca
2022 ~ 2024","€2.3M","€17K",1797,"Giancarlo González","2021-22","Rare","15/100",0.055,89.375
"998","Cruz",26,63,66,"FC Cincinnati
2019 ~ 2022","€625K","€2K",1793,"Christian Cruz","2022-23","Limited","187/1000",0.003,4.875
"999","Cruz",26,63,66,"FC Cincinnati
2019 ~ 2022","€625K","€2K",1793,"Christian Cruz","2022-23","Limited","187/1000",0.0033,5.3625
"1000","Smith",30,66,66,"Orlando City Soccer Club
2018 ~ 2023","€725K","€2K",1547,"Brad Smith","2022-23","Limited","207/1000",0.003,4.875
"1001","Smith",30,66,66,"Orlando City Soccer Club
2018 ~ 2023","€725K","€2K",1547,"Brad Smith","2022-23","Limited","129/1000",0.004,6.5
"1002","Smith",30,66,66,"Orlando City Soccer Club
2018 ~ 2023","€725K","€2K",1547,"Graham Smith","2021-22","Rare","16/100",0.039,63.375
"1003","Smith",30,66,66,"Orlando City Soccer Club
2018 ~ 2023","€725K","€2K",1547,"Graham Smith","2021-22","Rare","12/100",0.1,162.5
"1004","Smith",30,66,66,"Orlando City Soccer Club
2018 ~ 2023","€725K","€2K",1547,"Brad Smith","2022-23","Limited","207/1000",0.0033,5.3625
"1005","Smith",30,66,66,"Orlando City Soccer Club
2018 ~ 2023","€725K","€2K",1547,"Brad Smith","2022-23","Limited","129/1000",0.0037,6.0125
"1006","Schmitt",25,60,63,"Real Salt Lake
2022 ~ 2022","€325K","€1K",1624,"Tate Schmitt","2021-22","Rare","14/100",0.25,406.25
